aqi,pre_aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
10,10,5,7,0.8,24,10,4,10,95,0,1,0.1
11,10,5,10,0.8,25,11,5,10,94,0,2,0.2
11,11,6,11,0.8,26,11,4,10,94,0,2,0.2
14,11,6,13,0.8,28,14,4,9,91,0,1,0
21,14,6,13,0.8,30,21,7,8,85,45,2,0
21,21,6,12,0.8,31,21,9,8,84,45,2,0
26,21,7,12,0.7,34,26,10,10,84,0,2,0
25,26,7,12,0.7,35,25,11,8,82,45,2,0
26,25,8,13,0.7,38,26,12,10,81,0,2,0
29,26,8,15,0.7,35,29,13,9,83,0,2,0
34,29,8,18,0.7,28,34,16,7,87,45,3,0
43,34,8,19,0.7,26,43,19,8,90,0,2,0
38,43,7,18,0.7,25,38,22,6,94,45,2,0
33,38,6,16,0.7,26,33,20,7,95,0,1,0
23,33,6,16,0.7,24,23,12,6,94,0,2,0
19,23,6,15,0.7,24,19,11,6,94,0,1,0
18,19,6,14,0.7,25,18,10,6,93,0,2,0
14,18,6,13,0.7,26,14,7,5,96,90,2,0
13,14,6,11,0.7,27,13,6,5,94,45,2,0.1
10,13,6,10,0.7,27,10,3,5,94,45,2,0.1
9,10,6,9,0.7,26,9,3,4,96,45,2,0.1
10,9,6,9,0.7,25,10,3,4,95,45,1,0
9,10,6,8,0.7,24,9,4,5,95,0,1,0
9,9,6,9,0.7,23,9,3,5,93,0,1,0.1
10,9,6,10,0.7,21,10,3,5,95,0,1,0.1
13,10,6,15,0.8,16,13,4,5,94,0,1,0
16,13,7,17,0.8,13,16,6,5,93,0,1,0
21,16,7,18,0.8,12,21,8,5,90,45,2,0
29,21,9,18,0.8,11,29,13,5,90,45,2,0
35,29,10,17,0.9,12,35,16,7,91,0,1,0
36,35,10,16,0.9,13,36,18,7,89,0,2,0
32,36,9,14,0.9,15,32,20,7,91,0,1,0
30,32,9,15,0.8,16,30,16,6,89,45,2,0
29,30,9,17,0.8,15,29,17,7,90,0,2,0
29,29,8,17,0.8,17,29,19,7,88,0,3,0
29,29,8,18,0.8,18,29,16,6,90,90,2,0
26,29,8,18,0.8,16,26,13,6,92,90,2,0
25,26,8,19,0.8,12,25,13,6,93,0,1,0
24,25,8,20,0.8,9,24,13,5,89,45,2,0
23,24,8,17,0.8,11,23,13,5,92,45,2,0
22,23,7,17,0.8,12,22,12,5,95,45,2,0
21,22,7,17,0.8,11,21,10,5,95,45,2,0
17,21,7,16,0.8,11,17,10,5,95,45,2,0
17,17,6,15,0.8,10,17,8,5,96,90,1,0
14,17,6,16,0.8,8,14,8,5,96,45,1,0
15,14,6,16,0.8,8,15,9,5,97,90,1,0
15,15,6,15,0.8,8,14,10,5,97,45,1,0.1
16,15,6,14,0.8,8,16,9,5,97,45,2,0
15,16,6,13,0.8,9,14,10,5,97,90,1,0
13,15,6,14,0.8,8,13,8,5,96,45,2,0.1
13,13,6,15,0.9,8,13,7,5,96,45,2,0
16,13,7,15,0.9,10,16,8,5,96,45,2,0
21,16,7,15,0.9,11,21,8,5,94,45,1,0
29,21,7,16,0.9,11,29,13,6,91,45,2,0
34,29,9,17,1,12,34,17,6,91,45,1,0
40,34,11,16,0.9,13,40,21,7,90,45,2,0
44,40,13,19,1,12,44,24,7,90,45,2,0
52,44,15,23,1.1,10,54,30,8,90,0,1,0
58,52,16,25,1.1,7,65,33,7,92,45,2,0
60,58,18,25,1.1,6,69,33,7,93,45,2,0
61,60,17,23,1.2,7,72,35,7,95,45,2,0
61,61,16,23,1.3,6,72,40,7,97,45,2,0.1
58,61,13,20,1.3,6,62,41,7,97,45,2,0.2
50,58,12,20,1.2,6,49,35,7,97,45,1,0.3
35,50,10,19,1.1,6,34,24,7,97,45,2,0.3
29,35,9,17,1,6,29,20,7,97,45,2,0.4
20,29,8,16,0.9,5,20,12,6,96,45,2,0.2
14,20,7,16,0.9,5,14,7,6,96,45,2,0.1
13,14,6,15,0.8,5,13,6,6,96,45,2,0
14,13,6,14,0.8,6,14,5,6,96,45,2,0
14,14,6,12,0.8,8,14,5,5,95,45,2,0
11,14,6,12,0.8,8,11,4,5,95,45,2,0.1
15,11,7,14,0.8,5,15,4,5,95,45,1,0
17,15,8,14,0.9,5,17,7,6,93,45,2,0
29,17,10,13,1,6,29,16,6,92,45,1,0
36,29,11,13,1,8,36,22,6,90,45,2,0
45,36,12,13,1,9,45,27,7,88,45,1,0
47,45,10,13,0.9,10,47,28,7,86,45,2,0
49,47,13,14,0.9,11,49,31,7,85,45,2,0
49,49,11,14,0.9,11,49,33,8,85,0,1,0
53,49,10,16,0.9,12,55,35,9,83,0,1,0
57,53,9,18,0.9,12,59,40,8,85,0,1,0
52,57,9,21,0.9,12,53,35,8,85,0,1,0
46,52,9,21,0.8,15,46,28,8,85,0,1,0
37,46,9,20,0.8,16,37,25,7,94,125,1,0
34,37,9,18,0.8,18,34,22,8,87,0,1,0
33,34,8,17,0.8,22,33,19,7,90,0,1,0
29,33,8,16,0.8,24,29,17,7,91,0,1,0
29,29,7,13,0.8,28,29,15,7,92,0,1,0
26,29,7,12,0.8,28,26,14,7,93,0,1,0
22,26,7,11,0.8,31,22,10,7,92,0,1,0
18,22,7,10,0.8,30,18,8,7,92,0,1,0
15,18,7,10,0.8,28,15,6,7,94,0,1,0
13,15,7,10,0.8,24,13,5,6,93,0,1,0
15,13,7,11,0.8,28,15,7,6,93,0,1,0
15,15,8,18,0.8,23,15,7,7,92,0,1,0
20,15,8,18,0.8,22,20,7,6,93,90,1,0
21,20,8,17,0.8,24,21,8,8,89,0,1,0
21,21,9,17,0.8,26,21,8,8,87,0,1,0
20,21,10,17,0.8,25,20,9,8,85,0,1,0
24,20,11,15,0.8,26,24,10,8,86,0,1,0
26,24,11,14,0.8,30,26,11,9,85,0,1,0
25,26,10,14,0.8,30,25,10,9,83,0,1,0
23,25,10,15,0.8,31,23,11,8,83,0,1,0
23,23,10,17,0.8,30,23,13,8,85,0,1,0
28,23,10,17,0.8,26,28,14,8,88,0,1,0
26,28,9,19,0.9,19,26,13,8,92,0,1,0
30,26,9,18,0.9,14,30,15,7,91,90,1,0
25,30,9,16,0.8,11,25,15,7,94,90,1,0
24,25,10,17,0.8,9,24,16,7,95,90,1,0
23,24,9,16,0.8,13,23,15,6,90,0,1,0
21,23,7,14,0.8,17,21,12,6,95,0,1,0
20,21,7,13,0.8,17,20,11,6,96,0,2,0
18,20,7,11,0.7,20,18,11,6,96,0,1,0.1
14,18,7,11,0.7,19,14,7,5,96,0,1,0.1
12,14,7,11,0.7,20,12,6,5,96,0,1,0.1
11,12,7,9,0.7,25,11,5,5,95,0,1,0.1
10,11,7,9,0.7,29,9,4,5,94,0,1,0
10,10,7,10,0.7,29,9,4,5,91,0,1,0
11,10,7,15,0.7,27,11,4,5,89,0,1,0
14,11,7,17,0.7,25,14,4,5,90,0,1,0
16,14,9,18,0.8,23,16,4,6,90,0,1,0
17,16,9,17,0.7,26,17,7,6,88,0,1,0
20,17,10,18,0.8,24,20,10,7,86,0,1,0
24,20,11,17,0.8,27,24,11,8,84,0,1,0
26,24,11,16,0.8,28,26,12,8,83,0,1,0
26,26,11,18,0.8,26,26,12,8,83,0,1,0
28,26,10,19,0.8,25,28,14,8,92,125,1,0
31,28,10,17,0.8,26,31,15,7,86,0,1,0
28,31,10,17,0.8,24,28,15,7,88,0,1,0
26,28,9,16,0.7,20,26,16,6,90,0,1,0
26,26,9,17,0.7,17,26,15,6,91,0,1,0
29,26,9,18,0.7,15,29,17,6,93,0,1,0
29,29,9,16,0.7,18,29,16,6,93,0,1,0
23,29,9,14,0.7,24,23,14,6,91,0,1,0
20,23,8,11,0.7,28,20,12,5,93,0,1,0
20,20,7,9,0.7,31,20,10,5,94,0,1,0
15,20,7,9,0.7,34,15,7,5,94,0,1,0
12,15,7,8,0.7,36,12,6,4,94,0,1,0
12,12,7,7,0.7,38,11,6,4,91,0,1,0
12,12,7,7,0.7,38,10,5,4,91,0,1,0
13,12,7,7,0.7,39,10,4,4,90,0,1,0
12,13,7,7,0.7,38,10,4,4,89,0,1,0
12,12,8,12,0.8,37,11,6,4,90,0,1,0
13,12,8,16,0.8,32,13,7,5,88,0,1,0
18,13,9,18,0.8,29,18,6,5,85,0,1,0
22,18,10,18,0.8,34,22,8,5,84,0,1,0
23,22,11,16,0.7,36,23,10,7,78,0,1,0
23,23,14,16,0.8,39,23,11,7,79,0,1,0
24,23,15,18,0.8,36,24,13,7,78,0,1,0
29,24,15,19,0.9,33,29,16,8,78,0,1,0
39,29,17,25,0.9,28,39,22,8,78,0,1,0
46,39,17,30,0.9,22,46,26,7,79,0,1,0
51,46,18,32,1,18,51,27,7,83,0,2,0
52,51,18,28,0.9,20,53,30,7,84,0,1,0
52,52,18,26,0.9,17,53,35,6,85,0,1,0
57,52,16,25,0.8,18,55,40,6,88,90,1,0
49,57,16,24,0.8,20,48,34,6,85,0,1,0
41,49,15,24,0.8,20,41,27,6,85,0,1,0
37,41,14,23,0.8,20,37,24,6,85,0,1,0
35,37,14,23,0.8,19,35,23,6,84,0,1,0
34,35,13,22,0.8,19,34,21,6,87,0,1,0
32,34,14,23,0.8,18,32,21,6,87,0,1,0
33,32,13,19,0.8,22,33,20,5,92,90,1,0
29,33,13,19,0.7,20,29,19,5,92,90,1,0
27,29,12,18,0.7,19,27,17,5,94,90,1,0
38,27,12,19,0.9,11,38,12,5,94,90,1,0
23,38,14,20,0.8,16,23,13,5,94,90,1,0
26,23,16,25,0.8,11,26,15,5,91,125,1,0
37,26,19,25,0.9,14,37,19,6,88,45,1,0
38,37,19,24,0.9,16,38,20,7,85,125,1,0
40,38,19,23,0.8,22,40,21,7,80,125,1,0
36,40,20,22,0.8,26,36,18,9,76,0,1,0
40,36,19,23,0.8,28,40,23,10,73,0,1,0
45,40,17,22,0.8,32,45,24,9,70,125,1,0
45,45,17,20,0.8,40,45,24,9,65,90,1,0
42,45,15,18,0.7,51,42,21,9,68,90,2,0
35,42,15,19,0.7,51,35,19,8,73,90,1,0
33,35,15,21,0.8,43,33,17,7,80,125,1,0
39,33,15,22,0.8,37,39,23,7,84,90,1,0
40,39,14,21,0.8,35,40,24,6,83,90,1,0
39,40,14,19,0.7,37,39,22,6,84,90,1,0
35,39,12,16,0.7,40,35,19,5,85,125,2,0
32,35,11,12,0.7,45,32,19,5,84,90,1,0
32,32,10,11,0.7,46,32,18,5,86,90,1,0
31,32,10,10,0.7,42,31,18,5,88,125,1,0
33,31,11,10,0.7,40,33,20,5,88,90,1,0
34,33,10,9,0.7,39,34,23,5,88,90,1,0
32,34,9,9,0.7,39,32,22,5,87,90,1,0
35,32,9,9,0.7,42,34,24,5,85,90,1,0
36,35,9,10,0.8,37,36,24,5,88,90,1,0
40,36,10,14,0.8,32,39,28,4,88,90,1,0
