province,city,city_code,aqi,quality,level,pollutions,so2,no2,co,o3,pm10,pm2_5,pubtime
贵州省,贵阳市,520100,49.0,优,1,—,23.0,21.0,0.6,57.0,49.0,28.0,2021-01-09 20:00:00
贵州省,贵阳市,520100,49.0,优,1,—,21.0,20.0,0.6,57.0,49.0,28.0,2021-01-09 21:00:00
贵州省,贵阳市,520100,49.0,优,1,—,23.0,21.0,0.6,56.0,49.0,26.0,2021-01-09 22:00:00
贵州省,贵阳市,520100,50.0,优,1,—,22.0,19.0,0.5,59.0,50.0,27.0,2021-01-09 23:00:00
贵州省,贵阳市,520100,47.0,优,1,—,21.0,16.0,0.5,62.0,47.0,26.0,2021-01-10 00:00:00
贵州省,贵阳市,520100,47.0,优,1,—,19.0,14.0,0.5,64.0,47.0,25.0,2021-01-10 01:00:00
贵州省,贵阳市,520100,46.0,优,1,—,19.0,12.0,0.5,65.0,46.0,23.0,2021-01-10 02:00:00
贵州省,贵阳市,520100,42.0,优,1,—,18.0,11.0,0.5,66.0,42.0,23.0,2021-01-10 03:00:00
贵州省,贵阳市,520100,40.0,优,1,—,16.0,11.0,0.5,66.0,40.0,21.0,2021-01-10 04:00:00
贵州省,贵阳市,520100,42.0,优,1,—,16.0,11.0,0.5,62.0,42.0,23.0,2021-01-10 05:00:00
贵州省,贵阳市,520100,44.0,优,1,—,16.0,11.0,0.5,60.0,44.0,25.0,2021-01-10 06:00:00
贵州省,贵阳市,520100,45.0,优,1,—,15.0,12.0,0.5,59.0,45.0,25.0,2021-01-10 07:00:00
贵州省,贵阳市,520100,42.0,优,1,—,17.0,16.0,0.5,54.0,42.0,24.0,2021-01-10 08:00:00
贵州省,贵阳市,520100,45.0,优,1,—,21.0,19.0,0.6,50.0,45.0,27.0,2021-01-10 09:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),25.0,24.0,0.6,45.0,53.0,32.0,2021-01-10 10:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),31.0,29.0,0.7,41.0,61.0,36.0,2021-01-10 11:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),31.0,30.0,0.7,42.0,68.0,41.0,2021-01-10 12:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),28.0,25.0,0.6,50.0,68.0,39.0,2021-01-10 13:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),24.0,20.0,0.6,57.0,60.0,33.0,2021-01-10 14:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),20.0,18.0,0.5,63.0,52.0,29.0,2021-01-10 15:00:00
贵州省,贵阳市,520100,47.0,优,1,—,19.0,17.0,0.5,66.0,47.0,27.0,2021-01-10 16:00:00
贵州省,贵阳市,520100,46.0,优,1,—,20.0,18.0,0.5,65.0,46.0,24.0,2021-01-10 17:00:00
贵州省,贵阳市,520100,48.0,优,1,—,19.0,19.0,0.5,62.0,48.0,28.0,2021-01-10 18:00:00
贵州省,贵阳市,520100,48.0,优,1,—,22.0,20.0,0.6,59.0,48.0,28.0,2021-01-10 19:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),23.0,19.0,0.6,60.0,57.0,36.0,2021-01-10 20:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),21.0,18.0,0.6,61.0,55.0,34.0,2021-01-10 21:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),23.0,18.0,0.6,58.0,52.0,30.0,2021-01-10 22:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),24.0,18.0,0.6,53.0,53.0,33.0,2021-01-10 23:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),22.0,14.0,0.6,57.0,61.0,39.0,2021-01-11 00:00:00
贵州省,贵阳市,520100,54.0,良,2,"颗粒物(PM10),细颗粒物(PM2.5)",20.0,14.0,0.6,58.0,58.0,38.0,2021-01-11 01:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),18.0,13.0,0.6,59.0,57.0,37.0,2021-01-11 02:00:00
贵州省,贵阳市,520100,53.0,良,2,"颗粒物(PM10),细颗粒物(PM2.5)",15.0,12.0,0.5,64.0,56.0,37.0,2021-01-11 03:00:00
贵州省,贵阳市,520100,50.0,优,1,—,13.0,10.0,0.5,67.0,50.0,31.0,2021-01-11 04:00:00
贵州省,贵阳市,520100,47.0,优,1,—,14.0,10.0,0.5,66.0,47.0,30.0,2021-01-11 05:00:00
贵州省,贵阳市,520100,47.0,优,1,—,14.0,11.0,0.5,64.0,47.0,31.0,2021-01-11 06:00:00
贵州省,贵阳市,520100,50.0,优,1,—,15.0,14.0,0.6,60.0,50.0,34.0,2021-01-11 07:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),16.0,20.0,0.6,50.0,52.0,34.0,2021-01-11 08:00:00
贵州省,贵阳市,520100,52.0,良,2,细颗粒物(PM2.5),16.0,26.0,0.7,40.0,51.0,36.0,2021-01-11 09:00:00
贵州省,贵阳市,520100,53.0,良,2,细颗粒物(PM2.5),19.0,30.0,0.8,36.0,50.0,37.0,2021-01-11 10:00:00
贵州省,贵阳市,520100,57.0,良,2,细颗粒物(PM2.5),24.0,37.0,0.9,29.0,53.0,40.0,2021-01-11 11:00:00
贵州省,贵阳市,520100,63.0,良,2,细颗粒物(PM2.5),22.0,28.0,0.9,35.0,60.0,45.0,2021-01-11 12:00:00
贵州省,贵阳市,520100,48.0,优,1,—,18.0,21.0,0.8,45.0,43.0,33.0,2021-01-11 13:00:00
贵州省,贵阳市,520100,38.0,优,1,—,17.0,19.0,0.8,51.0,32.0,26.0,2021-01-11 14:00:00
贵州省,贵阳市,520100,38.0,优,1,—,16.0,21.0,0.8,50.0,36.0,26.0,2021-01-11 15:00:00
贵州省,贵阳市,520100,None,优,1,—,None,None,None,None,None,None,2021-01-11 16:00:00
贵州省,贵阳市,520100,None,优,1,—,None,None,None,None,None,None,2021-01-11 17:00:00
贵州省,贵阳市,520100,52.0,良,2,细颗粒物(PM2.5),16.0,25.0,0.9,50.0,45.0,36.0,2021-01-11 18:00:00
贵州省,贵阳市,520100,58.0,良,2,细颗粒物(PM2.5),19.0,27.0,0.9,50.0,52.0,41.0,2021-01-11 19:00:00
贵州省,贵阳市,520100,62.0,良,2,细颗粒物(PM2.5),20.0,27.0,0.8,48.0,61.0,44.0,2021-01-11 20:00:00
贵州省,贵阳市,520100,64.0,良,2,细颗粒物(PM2.5),22.0,29.0,0.8,44.0,61.0,46.0,2021-01-11 21:00:00
贵州省,贵阳市,520100,67.0,良,2,细颗粒物(PM2.5),22.0,30.0,0.8,41.0,63.0,48.0,2021-01-11 22:00:00
贵州省,贵阳市,520100,67.0,良,2,细颗粒物(PM2.5),25.0,28.0,0.8,42.0,66.0,48.0,2021-01-11 23:00:00
贵州省,贵阳市,520100,65.0,良,2,细颗粒物(PM2.5),21.0,24.0,0.8,47.0,65.0,47.0,2021-01-12 00:00:00
贵州省,贵阳市,520100,64.0,良,2,细颗粒物(PM2.5),21.0,23.0,0.7,48.0,66.0,46.0,2021-01-12 01:00:00
贵州省,贵阳市,520100,63.0,良,2,细颗粒物(PM2.5),21.0,23.0,0.7,47.0,65.0,45.0,2021-01-12 02:00:00
贵州省,贵阳市,520100,59.0,良,2,细颗粒物(PM2.5),18.0,21.0,0.7,46.0,64.0,42.0,2021-01-12 03:00:00
贵州省,贵阳市,520100,57.0,良,2,细颗粒物(PM2.5),19.0,22.0,0.7,44.0,61.0,40.0,2021-01-12 04:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),18.0,26.0,0.7,34.0,62.0,39.0,2021-01-12 05:00:00
贵州省,贵阳市,520100,58.0,良,2,细颗粒物(PM2.5),21.0,29.0,0.8,27.0,61.0,41.0,2021-01-12 06:00:00
贵州省,贵阳市,520100,59.0,良,2,细颗粒物(PM2.5),23.0,31.0,0.8,22.0,63.0,42.0,2021-01-12 07:00:00
贵州省,贵阳市,520100,63.0,良,2,细颗粒物(PM2.5),26.0,39.0,0.9,14.0,65.0,45.0,2021-01-12 08:00:00
贵州省,贵阳市,520100,68.0,良,2,细颗粒物(PM2.5),33.0,41.0,1.1,13.0,71.0,49.0,2021-01-12 09:00:00
贵州省,贵阳市,520100,73.0,良,2,细颗粒物(PM2.5),45.0,43.0,1.1,21.0,83.0,53.0,2021-01-12 10:00:00
贵州省,贵阳市,520100,87.0,良,2,细颗粒物(PM2.5),46.0,43.0,1.1,33.0,102.0,64.0,2021-01-12 11:00:00
贵州省,贵阳市,520100,85.0,良,2,细颗粒物(PM2.5),47.0,42.0,1.0,45.0,110.0,63.0,2021-01-12 12:00:00
贵州省,贵阳市,520100,83.0,良,2,细颗粒物(PM2.5),35.0,34.0,0.7,60.0,113.0,61.0,2021-01-12 13:00:00
贵州省,贵阳市,520100,73.0,良,2,颗粒物(PM10),23.0,22.0,0.6,76.0,95.0,47.0,2021-01-12 14:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),17.0,18.0,0.5,87.0,68.0,29.0,2021-01-12 15:00:00
贵州省,贵阳市,520100,57.0,良,2,颗粒物(PM10),15.0,18.0,0.4,90.0,64.0,24.0,2021-01-12 16:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),14.0,20.0,0.4,82.0,62.0,21.0,2021-01-12 17:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),17.0,26.0,0.5,74.0,61.0,19.0,2021-01-12 18:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),27.0,41.0,0.6,54.0,59.0,21.0,2021-01-12 19:00:00
贵州省,贵阳市,520100,58.0,良,2,颗粒物(PM10),44.0,57.0,0.9,29.0,66.0,26.0,2021-01-12 20:00:00
贵州省,贵阳市,520100,67.0,良,2,颗粒物(PM10),80.0,64.0,1.2,22.0,84.0,38.0,2021-01-12 21:00:00
贵州省,贵阳市,520100,85.0,良,2,颗粒物(PM10),68.0,61.0,1.1,21.0,119.0,52.0,2021-01-12 22:00:00
贵州省,贵阳市,520100,84.0,良,2,颗粒物(PM10),64.0,60.0,1.1,18.0,117.0,49.0,2021-01-12 23:00:00
贵州省,贵阳市,520100,89.0,良,2,颗粒物(PM10),70.0,58.0,1.1,17.0,127.0,55.0,2021-01-13 00:00:00
贵州省,贵阳市,520100,79.0,良,2,颗粒物(PM10),78.0,55.0,1.2,16.0,107.0,54.0,2021-01-13 01:00:00
贵州省,贵阳市,520100,88.0,良,2,颗粒物(PM10),70.0,52.0,1.2,16.0,126.0,54.0,2021-01-13 02:00:00
贵州省,贵阳市,520100,80.0,良,2,颗粒物(PM10),66.0,47.0,1.1,17.0,110.0,54.0,2021-01-13 03:00:00
贵州省,贵阳市,520100,78.0,良,2,颗粒物(PM10),61.0,44.0,1.1,17.0,105.0,52.0,2021-01-13 04:00:00
贵州省,贵阳市,520100,70.0,良,2,颗粒物(PM10),59.0,45.0,1.0,16.0,89.0,47.0,2021-01-13 05:00:00
贵州省,贵阳市,520100,67.0,良,2,颗粒物(PM10),48.0,44.0,0.9,15.0,84.0,46.0,2021-01-13 06:00:00
贵州省,贵阳市,520100,61.0,良,2,颗粒物(PM10),52.0,44.0,1.1,14.0,72.0,40.0,2021-01-13 07:00:00
贵州省,贵阳市,520100,64.0,良,2,颗粒物(PM10),61.0,47.0,1.3,13.0,77.0,43.0,2021-01-13 08:00:00
贵州省,贵阳市,520100,70.0,良,2,颗粒物(PM10),76.0,51.0,1.6,12.0,90.0,49.0,2021-01-13 09:00:00
贵州省,贵阳市,520100,83.0,良,2,颗粒物(PM10),92.0,60.0,1.8,15.0,116.0,58.0,2021-01-13 10:00:00
贵州省,贵阳市,520100,98.0,良,2,颗粒物(PM10),80.0,71.0,1.5,21.0,146.0,70.0,2021-01-13 11:00:00
贵州省,贵阳市,520100,92.0,良,2,颗粒物(PM10),65.0,65.0,1.1,37.0,133.0,66.0,2021-01-13 12:00:00
贵州省,贵阳市,520100,79.0,良,2,颗粒物(PM10),36.0,41.0,0.8,61.0,107.0,50.0,2021-01-13 13:00:00
贵州省,贵阳市,520100,66.0,良,2,颗粒物(PM10),20.0,24.0,0.6,82.0,81.0,38.0,2021-01-13 14:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),17.0,20.0,0.5,92.0,61.0,25.0,2021-01-13 15:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),16.0,21.0,0.5,96.0,62.0,27.0,2021-01-13 16:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),16.0,23.0,0.6,95.0,67.0,27.0,2021-01-13 17:00:00
贵州省,贵阳市,520100,58.0,良,2,颗粒物(PM10),20.0,37.0,0.7,75.0,65.0,28.0,2021-01-13 18:00:00
贵州省,贵阳市,520100,63.0,良,2,颗粒物(PM10),41.0,62.0,0.9,40.0,76.0,31.0,2021-01-13 19:00:00
贵州省,贵阳市,520100,74.0,良,2,颗粒物(PM10),56.0,69.0,1.1,23.0,97.0,45.0,2021-01-13 20:00:00
贵州省,贵阳市,520100,84.0,良,2,颗粒物(PM10),74.0,71.0,1.4,18.0,117.0,56.0,2021-01-13 21:00:00
贵州省,贵阳市,520100,95.0,良,2,颗粒物(PM10),98.0,71.0,1.7,13.0,140.0,68.0,2021-01-13 22:00:00
贵州省,贵阳市,520100,109.0,轻度污染,3,颗粒物(PM10),108.0,65.0,1.7,15.0,168.0,77.0,2021-01-13 23:00:00
贵州省,贵阳市,520100,122.0,轻度污染,3,颗粒物(PM10),99.0,66.0,1.7,11.0,194.0,81.0,2021-01-14 00:00:00
贵州省,贵阳市,520100,123.0,轻度污染,3,颗粒物(PM10),89.0,65.0,1.6,8.0,196.0,87.0,2021-01-14 01:00:00
贵州省,贵阳市,520100,123.0,轻度污染,3,颗粒物(PM10),69.0,62.0,1.4,7.0,196.0,89.0,2021-01-14 02:00:00
贵州省,贵阳市,520100,105.0,轻度污染,3,"颗粒物(PM10),细颗粒物(PM2.5)",58.0,59.0,1.3,7.0,160.0,79.0,2021-01-14 03:00:00
贵州省,贵阳市,520100,110.0,轻度污染,3,细颗粒物(PM2.5),53.0,57.0,1.3,6.0,154.0,83.0,2021-01-14 04:00:00
贵州省,贵阳市,520100,102.0,轻度污染,3,细颗粒物(PM2.5),51.0,55.0,1.2,6.0,137.0,76.0,2021-01-14 05:00:00
贵州省,贵阳市,520100,103.0,轻度污染,3,细颗粒物(PM2.5),49.0,54.0,1.2,6.0,133.0,77.0,2021-01-14 06:00:00
贵州省,贵阳市,520100,100.0,良,2,细颗粒物(PM2.5),46.0,50.0,1.3,8.0,124.0,75.0,2021-01-14 07:00:00
贵州省,贵阳市,520100,107.0,轻度污染,3,细颗粒物(PM2.5),48.0,49.0,1.5,9.0,128.0,80.0,2021-01-14 08:00:00
贵州省,贵阳市,520100,109.0,轻度污染,3,细颗粒物(PM2.5),63.0,51.0,1.6,10.0,137.0,82.0,2021-01-14 09:00:00
贵州省,贵阳市,520100,122.0,轻度污染,3,细颗粒物(PM2.5),93.0,61.0,1.9,12.0,157.0,92.0,2021-01-14 10:00:00
贵州省,贵阳市,520100,135.0,轻度污染,3,细颗粒物(PM2.5),91.0,76.0,1.8,17.0,181.0,103.0,2021-01-14 11:00:00
贵州省,贵阳市,520100,140.0,轻度污染,3,细颗粒物(PM2.5),74.0,78.0,1.5,32.0,189.0,107.0,2021-01-14 12:00:00
贵州省,贵阳市,520100,119.0,轻度污染,3,细颗粒物(PM2.5),57.0,64.0,1.1,57.0,160.0,90.0,2021-01-14 13:00:00
贵州省,贵阳市,520100,99.0,良,2,细颗粒物(PM2.5),46.0,52.0,0.9,80.0,134.0,74.0,2021-01-14 14:00:00
贵州省,贵阳市,520100,92.0,良,2,细颗粒物(PM2.5),36.0,40.0,0.7,95.0,119.0,68.0,2021-01-14 15:00:00
贵州省,贵阳市,520100,79.0,良,2,细颗粒物(PM2.5),30.0,34.0,0.7,106.0,106.0,58.0,2021-01-14 16:00:00
贵州省,贵阳市,520100,75.0,良,2,细颗粒物(PM2.5),28.0,35.0,0.7,114.0,97.0,55.0,2021-01-14 17:00:00
贵州省,贵阳市,520100,74.0,良,2,细颗粒物(PM2.5),33.0,55.0,0.9,91.0,94.0,54.0,2021-01-14 18:00:00
贵州省,贵阳市,520100,79.0,良,2,颗粒物(PM10),77.0,86.0,2.0,42.0,107.0,56.0,2021-01-14 19:00:00
贵州省,贵阳市,520100,120.0,轻度污染,3,细颗粒物(PM2.5),101.0,89.0,2.5,30.0,185.0,91.0,2021-01-14 20:00:00
贵州省,贵阳市,520100,144.0,轻度污染,3,细颗粒物(PM2.5),116.0,86.0,2.7,24.0,224.0,110.0,2021-01-14 21:00:00
贵州省,贵阳市,520100,150.0,轻度污染,3,细颗粒物(PM2.5),122.0,81.0,2.5,22.0,223.0,115.0,2021-01-14 22:00:00
贵州省,贵阳市,520100,150.0,轻度污染,3,细颗粒物(PM2.5),130.0,81.0,2.4,17.0,234.0,115.0,2021-01-14 23:00:00
贵州省,贵阳市,520100,153.0,中度污染,4,细颗粒物(PM2.5),113.0,77.0,2.2,15.0,216.0,117.0,2021-01-15 00:00:00
贵州省,贵阳市,520100,149.0,轻度污染,3,细颗粒物(PM2.5),94.0,70.0,1.8,15.0,208.0,114.0,2021-01-15 01:00:00
贵州省,贵阳市,520100,134.0,轻度污染,3,细颗粒物(PM2.5),77.0,66.0,1.6,14.0,182.0,102.0,2021-01-15 02:00:00
贵州省,贵阳市,520100,127.0,轻度污染,3,细颗粒物(PM2.5),64.0,61.0,1.5,13.0,162.0,96.0,2021-01-15 03:00:00
贵州省,贵阳市,520100,113.0,轻度污染,3,细颗粒物(PM2.5),59.0,58.0,1.4,13.0,141.0,85.0,2021-01-15 04:00:00
贵州省,贵阳市,520100,107.0,轻度污染,3,细颗粒物(PM2.5),54.0,55.0,1.3,14.0,125.0,80.0,2021-01-15 05:00:00
贵州省,贵阳市,520100,104.0,轻度污染,3,细颗粒物(PM2.5),48.0,53.0,1.2,14.0,118.0,78.0,2021-01-15 06:00:00
贵州省,贵阳市,520100,99.0,良,2,细颗粒物(PM2.5),49.0,51.0,1.4,14.0,111.0,74.0,2021-01-15 07:00:00
贵州省,贵阳市,520100,99.0,良,2,细颗粒物(PM2.5),54.0,50.0,1.6,14.0,111.0,74.0,2021-01-15 08:00:00
贵州省,贵阳市,520100,97.0,良,2,细颗粒物(PM2.5),53.0,50.0,1.5,13.0,113.0,72.0,2021-01-15 09:00:00
贵州省,贵阳市,520100,99.0,良,2,细颗粒物(PM2.5),79.0,64.0,1.8,16.0,127.0,74.0,2021-01-15 10:00:00
贵州省,贵阳市,520100,125.0,轻度污染,3,细颗粒物(PM2.5),88.0,84.0,1.7,26.0,160.0,95.0,2021-01-15 11:00:00
贵州省,贵阳市,520100,132.0,轻度污染,3,细颗粒物(PM2.5),53.0,70.0,1.1,53.0,166.0,100.0,2021-01-15 12:00:00
贵州省,贵阳市,520100,98.0,良,2,细颗粒物(PM2.5),37.0,46.0,0.9,90.0,122.0,73.0,2021-01-15 13:00:00
贵州省,贵阳市,520100,83.0,良,2,细颗粒物(PM2.5),31.0,40.0,0.8,107.0,104.0,61.0,2021-01-15 14:00:00
贵州省,贵阳市,520100,85.0,良,2,细颗粒物(PM2.5),25.0,35.0,0.8,121.0,105.0,63.0,2021-01-15 15:00:00
贵州省,贵阳市,520100,80.0,良,2,细颗粒物(PM2.5),26.0,34.0,0.8,128.0,100.0,59.0,2021-01-15 16:00:00
贵州省,贵阳市,520100,82.0,良,2,细颗粒物(PM2.5),27.0,42.0,0.9,124.0,102.0,60.0,2021-01-15 17:00:00
贵州省,贵阳市,520100,82.0,良,2,细颗粒物(PM2.5),40.0,77.0,1.4,80.0,106.0,60.0,2021-01-15 18:00:00
贵州省,贵阳市,520100,99.0,良,2,细颗粒物(PM2.5),66.0,93.0,2.0,47.0,143.0,74.0,2021-01-15 19:00:00
贵州省,贵阳市,520100,130.0,轻度污染,3,细颗粒物(PM2.5),49.0,70.0,1.4,60.0,186.0,99.0,2021-01-15 20:00:00
贵州省,贵阳市,520100,118.0,轻度污染,3,细颗粒物(PM2.5),45.0,66.0,1.3,61.0,145.0,89.0,2021-01-15 21:00:00
贵州省,贵阳市,520100,123.0,轻度污染,3,细颗粒物(PM2.5),54.0,70.0,1.6,51.0,141.0,93.0,2021-01-15 22:00:00
贵州省,贵阳市,520100,135.0,轻度污染,3,细颗粒物(PM2.5),74.0,82.0,2.2,28.0,164.0,103.0,2021-01-15 23:00:00
贵州省,贵阳市,520100,162.0,中度污染,4,细颗粒物(PM2.5),78.0,77.0,1.9,27.0,231.0,123.0,2021-01-16 00:00:00
贵州省,贵阳市,520100,152.0,中度污染,4,细颗粒物(PM2.5),74.0,74.0,1.7,28.0,202.0,116.0,2021-01-16 01:00:00
贵州省,贵阳市,520100,143.0,轻度污染,3,细颗粒物(PM2.5),56.0,68.0,1.5,28.0,182.0,109.0,2021-01-16 02:00:00
贵州省,贵阳市,520100,132.0,轻度污染,3,细颗粒物(PM2.5),42.0,63.0,1.2,31.0,161.0,100.0,2021-01-16 03:00:00
贵州省,贵阳市,520100,117.0,轻度污染,3,细颗粒物(PM2.5),43.0,64.0,1.3,28.0,141.0,88.0,2021-01-16 04:00:00
贵州省,贵阳市,520100,117.0,轻度污染,3,细颗粒物(PM2.5),38.0,62.0,1.1,32.0,144.0,88.0,2021-01-16 05:00:00
贵州省,贵阳市,520100,107.0,轻度污染,3,细颗粒物(PM2.5),42.0,61.0,1.1,29.0,129.0,80.0,2021-01-16 06:00:00
贵州省,贵阳市,520100,103.0,轻度污染,3,细颗粒物(PM2.5),35.0,57.0,1.1,38.0,123.0,77.0,2021-01-16 07:00:00
贵州省,贵阳市,520100,102.0,轻度污染,3,细颗粒物(PM2.5),31.0,51.0,1.0,49.0,113.0,76.0,2021-01-16 08:00:00
贵州省,贵阳市,520100,94.0,良,2,细颗粒物(PM2.5),31.0,49.0,0.9,52.0,107.0,70.0,2021-01-16 09:00:00
贵州省,贵阳市,520100,92.0,良,2,细颗粒物(PM2.5),39.0,48.0,0.9,58.0,106.0,68.0,2021-01-16 10:00:00
贵州省,贵阳市,520100,97.0,良,2,细颗粒物(PM2.5),33.0,43.0,0.8,69.0,112.0,72.0,2021-01-16 11:00:00
贵州省,贵阳市,520100,90.0,良,2,细颗粒物(PM2.5),29.0,41.0,0.8,70.0,106.0,67.0,2021-01-16 12:00:00
贵州省,贵阳市,520100,94.0,良,2,细颗粒物(PM2.5),29.0,39.0,0.8,77.0,106.0,70.0,2021-01-16 13:00:00
贵州省,贵阳市,520100,89.0,良,2,细颗粒物(PM2.5),26.0,36.0,0.8,78.0,102.0,66.0,2021-01-16 14:00:00
贵州省,贵阳市,520100,92.0,良,2,细颗粒物(PM2.5),20.0,35.0,0.8,76.0,108.0,68.0,2021-01-16 15:00:00
贵州省,贵阳市,520100,92.0,良,2,细颗粒物(PM2.5),15.0,34.0,0.8,69.0,103.0,68.0,2021-01-16 16:00:00
贵州省,贵阳市,520100,94.0,良,2,细颗粒物(PM2.5),12.0,33.0,0.8,64.0,98.0,70.0,2021-01-16 17:00:00
贵州省,贵阳市,520100,99.0,良,2,细颗粒物(PM2.5),12.0,31.0,0.9,60.0,94.0,74.0,2021-01-16 18:00:00
贵州省,贵阳市,520100,98.0,良,2,细颗粒物(PM2.5),12.0,32.0,0.9,52.0,86.0,73.0,2021-01-16 19:00:00
贵州省,贵阳市,520100,85.0,良,2,细颗粒物(PM2.5),12.0,29.0,0.9,51.0,79.0,63.0,2021-01-16 20:00:00
贵州省,贵阳市,520100,78.0,良,2,细颗粒物(PM2.5),11.0,27.0,0.8,56.0,67.0,57.0,2021-01-16 21:00:00
贵州省,贵阳市,520100,74.0,良,2,细颗粒物(PM2.5),11.0,24.0,0.8,61.0,67.0,54.0,2021-01-16 22:00:00
贵州省,贵阳市,520100,72.0,良,2,细颗粒物(PM2.5),11.0,25.0,0.8,54.0,65.0,52.0,2021-01-16 23:00:00
贵州省,贵阳市,520100,67.0,良,2,细颗粒物(PM2.5),10.0,19.0,0.7,63.0,58.0,48.0,2021-01-17 00:00:00
贵州省,贵阳市,520100,45.0,优,1,—,9.0,16.0,0.7,77.0,39.0,31.0,2021-01-17 01:00:00
贵州省,贵阳市,520100,52.0,良,2,细颗粒物(PM2.5),9.0,16.0,0.7,72.0,46.0,36.0,2021-01-17 02:00:00
贵州省,贵阳市,520100,48.0,优,1,—,9.0,16.0,0.7,64.0,41.0,33.0,2021-01-17 03:00:00
贵州省,贵阳市,520100,39.0,优,1,—,9.0,13.0,0.7,69.0,34.0,27.0,2021-01-17 04:00:00
贵州省,贵阳市,520100,29.0,优,1,—,8.0,12.0,0.6,69.0,26.0,20.0,2021-01-17 05:00:00
贵州省,贵阳市,520100,23.0,优,1,—,8.0,12.0,0.6,67.0,23.0,16.0,2021-01-17 06:00:00
贵州省,贵阳市,520100,23.0,优,1,—,8.0,12.0,0.6,64.0,23.0,16.0,2021-01-17 07:00:00
贵州省,贵阳市,520100,23.0,优,1,—,8.0,14.0,0.6,62.0,22.0,16.0,2021-01-17 08:00:00
贵州省,贵阳市,520100,26.0,优,1,—,8.0,15.0,0.6,59.0,24.0,18.0,2021-01-17 09:00:00
贵州省,贵阳市,520100,28.0,优,1,—,9.0,15.0,0.6,57.0,25.0,19.0,2021-01-17 10:00:00
贵州省,贵阳市,520100,25.0,优,1,—,11.0,17.0,0.6,55.0,25.0,15.0,2021-01-17 11:00:00
贵州省,贵阳市,520100,29.0,优,1,—,13.0,18.0,0.6,56.0,29.0,19.0,2021-01-17 12:00:00
贵州省,贵阳市,520100,36.0,优,1,—,13.0,16.0,0.6,62.0,36.0,22.0,2021-01-17 13:00:00
贵州省,贵阳市,520100,34.0,优,1,—,14.0,15.0,0.6,65.0,34.0,23.0,2021-01-17 14:00:00
贵州省,贵阳市,520100,39.0,优,1,—,15.0,17.0,0.6,63.0,39.0,23.0,2021-01-17 15:00:00
贵州省,贵阳市,520100,49.0,优,1,—,15.0,20.0,0.7,55.0,49.0,31.0,2021-01-17 16:00:00
贵州省,贵阳市,520100,53.0,良,2,细颗粒物(PM2.5),14.0,22.0,0.7,50.0,53.0,37.0,2021-01-17 17:00:00
贵州省,贵阳市,520100,46.0,优,1,—,14.0,23.0,0.7,43.0,44.0,32.0,2021-01-17 18:00:00
贵州省,贵阳市,520100,45.0,优,1,—,14.0,23.0,0.7,39.0,45.0,29.0,2021-01-17 19:00:00
贵州省,贵阳市,520100,36.0,优,1,—,14.0,19.0,0.6,43.0,36.0,22.0,2021-01-17 20:00:00
贵州省,贵阳市,520100,27.0,优,1,—,14.0,19.0,0.7,42.0,27.0,18.0,2021-01-17 21:00:00
贵州省,贵阳市,520100,27.0,优,1,—,16.0,20.0,0.6,39.0,27.0,17.0,2021-01-17 22:00:00
贵州省,贵阳市,520100,26.0,优,1,—,17.0,24.0,0.7,35.0,26.0,18.0,2021-01-17 23:00:00
贵州省,贵阳市,520100,31.0,优,1,—,17.0,24.0,0.7,34.0,31.0,19.0,2021-01-18 00:00:00
贵州省,贵阳市,520100,33.0,优,1,—,18.0,25.0,0.7,32.0,33.0,19.0,2021-01-18 01:00:00
贵州省,贵阳市,520100,38.0,优,1,—,18.0,26.0,0.8,28.0,38.0,22.0,2021-01-18 02:00:00
贵州省,贵阳市,520100,41.0,优,1,—,15.0,26.0,0.8,24.0,41.0,26.0,2021-01-18 03:00:00
贵州省,贵阳市,520100,41.0,优,1,—,15.0,28.0,0.8,17.0,41.0,26.0,2021-01-18 04:00:00
