aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
110,8,10,0.5,59,169,38,6,73,0,3,0
74,7,9,0.5,58,98,28,6,76,0,1,0
60,7,9,0.4,59,69,19,5,76,45,2,0
77,8,7,0.4,61,104,25,5,73,45,2,0
110,8,7,0.4,58,170,38,5,75,45,2,0
114,9,7,0.4,58,177,42,5,70,45,2,0
130,9,7,0.4,58,210,48,5,70,45,2,0
140,10,9,0.5,53,229,50,5,70,45,2,0
143,11,14,0.5,47,235,52,5,69,45,1,0
148,14,19,0.5,45,246,56,6,64,45,1,0
157,13,19,0.5,56,264,59,7,53,45,1,0
160,12,14,0.4,71,270,56,8,48,0,2,0
150,10,13,0.4,76,249,45,9,47,0,2,0
142,10,13,0.4,77,234,44,9,44,90,1,0
134,11,15,0.5,77,218,40,10,42,270,1,0
135,14,20,0.5,73,219,43,10,43,315,2,0
135,14,24,0.5,70,220,44,10,43,270,2,0
137,14,28,0.5,67,223,46,10,43,180,1,0
134,14,31,0.5,64,218,46,9,45,180,1,0
130,16,38,0.6,54,210,46,9,47,180,1,0
131,18,39,0.6,46,212,50,9,49,0,1,0
128,19,42,0.6,38,206,52,9,48,0,0,0
128,22,45,0.6,31,205,55,8,58,180,1,0
129,24,49,0.6,25,207,56,9,48,0,0,0
131,21,44,0.6,25,212,59,8,64,125,1,0
125,22,44,0.6,23,200,56,8,62,0,0,0
128,23,41,0.6,24,205,57,8,68,180,2,0
124,25,43,0.6,22,197,54,8,67,0,0,0
121,25,43,0.7,18,192,52,8,70,180,1,0
124,25,44,0.7,14,197,57,7,72,125,1,0
123,25,44,0.7,12,196,56,7,71,125,1,0
122,24,44,0.7,10,194,57,7,70,180,1,0
118,28,42,0.7,12,185,57,8,70,0,1,0
121,33,40,0.8,17,191,58,9,66,125,1,0
128,37,43,0.8,25,206,60,10,55,315,1,0
131,28,26,0.7,59,211,58,12,47,315,3,0
123,19,16,0.6,82,196,47,13,45,0,3,0
114,16,12,0.6,94,177,42,14,45,90,2,0
109,15,12,0.6,103,167,43,16,43,315,2,0
102,15,12,0.6,113,154,43,17,42,125,2,0
100,16,14,0.6,122,149,43,17,40,125,1,0
98,16,15,0.7,129,145,44,18,38,315,2,0
97,17,21,0.7,130,143,47,17,42,125,2,0
94,18,31,0.7,115,138,45,16,47,180,2,0
96,24,54,0.9,73,142,47,15,52,125,1,0
103,27,67,1,45,156,52,13,61,125,2,0
110,27,69,1,36,169,63,12,63,180,3,0
112,25,63,1,30,173,64,11,67,180,2,0
106,21,48,0.9,34,161,59,11,70,180,1,0
102,18,44,0.8,29,154,59,10,71,125,2,0
99,17,42,0.8,23,148,60,9,79,125,1,0
96,16,39,0.8,20,142,56,8,82,125,1,0
94,15,36,0.8,19,138,55,7,87,125,1,0
92,15,36,0.8,16,133,52,7,89,180,1,0
91,16,33,0.8,17,132,52,7,88,180,1,0
91,17,34,0.8,15,132,52,6,89,180,1,0
92,18,32,0.9,17,133,52,6,90,180,1,0
92,20,35,0.9,26,134,52,10,76,125,2,0
99,20,26,0.7,53,147,53,13,65,125,3,0
104,17,20,0.7,72,157,52,16,56,125,2,0
105,14,18,0.6,89,159,53,17,55,315,3,0
103,13,16,0.7,95,155,57,18,55,180,3,0
97,14,15,0.7,96,143,52,19,54,180,3,0
94,12,14,0.7,104,137,50,20,53,180,3,0
85,9,15,0.8,106,119,48,20,52,315,3,0
74,9,17,0.8,107,98,43,21,53,315,3,0
76,10,20,0.8,100,102,46,19,55,180,2,0
79,12,27,0.8,87,108,49,18,60,125,2,0
82,11,29,0.8,83,113,49,17,63,125,2,0
80,12,30,0.8,83,109,51,17,64,0,3,0
78,11,28,0.8,85,105,52,15,71,125,1,0
75,12,29,0.8,80,100,50,15,71,125,1,0
74,13,25,0.8,79,98,51,15,71,125,2,0
75,12,23,0.8,82,99,52,15,71,125,2,0
79,11,20,0.8,84,108,49,15,73,180,2,0
79,10,14,0.7,94,108,49,14,76,180,2,0
80,8,12,0.7,94,109,47,14,78,125,2,0
82,8,10,0.7,93,114,47,13,82,125,2,0
72,7,11,0.7,89,93,43,13,88,125,2,0
66,7,14,0.7,84,82,42,12,93,180,2,0
61,7,21,0.8,74,71,38,13,91,180,2,0
56,8,26,0.8,68,62,34,13,89,180,2,0
55,9,28,0.8,61,60,32,14,86,180,3,0
53,9,28,0.8,59,55,29,14,86,180,3,0
51,9,24,0.8,62,51,29,14,86,180,3,0
52,9,21,0.8,66,53,30,15,82,180,3,0
57,10,20,0.8,71,63,36,16,78,180,3,0
57,10,21,0.8,75,63,36,16,79,180,3,0
57,9,21,0.8,74,63,37,16,79,180,3,0
55,9,24,0.8,68,60,32,15,83,180,3,0
55,9,24,0.9,66,59,31,15,88,180,2,0
50,9,23,0.8,61,50,27,15,89,180,2,0
45,9,29,0.9,50,45,23,14,91,180,2,0
37,10,29,0.9,49,37,22,14,92,180,2,0
36,10,29,0.9,47,36,22,14,96,180,2,0
34,8,27,0.9,45,34,18,14,96,180,2,0
26,8,25,0.9,45,26,16,15,96,180,3,0
24,7,21,0.8,51,24,14,15,96,180,3,0.1
27,6,15,0.8,62,27,14,15,97,180,3,0.1
28,6,13,0.8,68,28,17,15,97,180,3,0.2
32,6,11,0.8,70,32,21,15,97,180,3,0.2
35,6,12,0.8,68,33,24,15,98,180,2,0.1
36,7,12,0.8,67,35,25,15,98,180,2,0
37,7,15,0.9,61,37,24,15,97,180,2,0
42,8,26,0.9,49,39,29,15,96,125,2,0
43,9,30,0.9,45,42,30,16,91,180,2,0
47,11,29,0.9,53,47,31,18,85,180,2,0
52,11,26,0.9,61,53,31,18,82,180,3,0
53,12,22,0.9,70,56,33,20,74,315,3,0
56,11,16,0.8,87,62,34,22,63,180,3,0
56,9,14,0.8,96,62,32,22,56,315,3,0
58,8,18,0.8,68,66,35,21,60,0,3,0
65,8,18,0.8,82,79,34,20,63,0,3,0
61,10,20,0.8,87,71,34,20,63,0,2,0
62,11,22,0.9,72,73,37,19,65,0,3,0
57,9,20,0.8,69,63,31,16,68,0,3,0
54,9,19,0.7,67,58,34,15,72,45,3,0
52,8,18,0.7,70,53,34,15,75,45,2,0
53,8,17,0.6,73,55,37,14,74,0,3,0
52,9,17,0.7,78,53,36,14,72,0,2,0
42,10,17,0.7,78,42,27,14,72,0,2,0
40,10,16,0.7,77,40,26,13,73,0,2,0
41,9,15,0.8,75,41,28,13,74,0,2,0
48,8,12,0.7,81,48,28,13,80,45,2,0
48,7,11,0.7,84,48,27,13,80,225,2,0
46,7,11,0.7,83,46,26,12,79,225,2,0
45,8,12,0.7,78,45,29,13,78,45,1,0
44,8,13,0.7,75,44,29,13,77,0,1,0
41,9,16,0.7,70,41,26,13,77,45,2,0
42,9,19,0.8,67,42,24,13,75,45,1,0
43,10,19,0.7,69,43,24,14,71,225,2,0
46,10,19,0.7,74,46,23,15,70,225,1,0
48,10,21,0.7,79,48,23,16,61,90,1,0
55,11,23,0.7,89,59,25,18,58,315,1,0
58,12,24,0.7,102,66,28,20,51,45,1,0
61,12,24,0.7,119,71,31,21,49,180,1,0
62,10,21,0.7,132,74,34,22,49,45,1,0
63,10,21,0.7,140,76,35,22,49,125,1,0
66,11,23,0.8,143,82,39,22,52,180,1,0
69,11,25,0.8,119,87,43,20,59,90,1,0
74,11,20,0.8,90,98,47,19,61,45,3,0
68,11,19,0.7,88,86,49,17,65,0,3,0
64,11,21,0.7,83,77,46,16,67,45,3,0
61,10,21,0.7,80,71,42,16,68,0,2,0
58,10,25,0.7,71,65,36,15,71,0,1,0
60,9,28,0.7,62,70,43,15,73,0,2,0
60,9,29,0.7,58,69,38,15,74,225,1,0
59,9,30,0.7,51,68,39,15,75,45,1,0
60,10,36,0.7,39,70,41,15,75,45,1,0
64,10,37,0.7,34,77,42,15,75,0,0,0
62,10,39,0.7,29,74,42,15,77,180,1,0
64,11,40,0.8,24,78,43,15,78,125,2,0
67,12,43,0.8,19,83,45,15,79,125,1,0
69,14,42,0.8,22,87,47,16,81,180,2,0
75,15,40,0.8,30,99,51,16,86,180,2,0
77,14,32,0.8,38,103,54,17,83,125,2,0
71,12,24,0.8,52,92,50,19,77,125,3,0
65,11,16,0.8,78,79,43,21,70,180,3,0
61,8,12,0.7,98,72,38,22,65,180,3,0
64,8,13,0.8,108,78,41,24,58,180,3,0
63,8,14,0.8,112,76,44,24,54,125,2,0
63,9,19,0.8,109,76,44,23,60,125,3,0
65,9,22,0.8,99,80,44,22,63,125,2,0
66,9,23,0.8,93,82,44,22,64,125,2,0
65,9,23,0.8,87,80,46,21,70,180,2,0
66,9,30,0.9,66,81,47,20,74,125,2,0
68,10,34,0.8,54,83,49,20,79,180,2,0
68,9,33,0.9,53,82,49,20,82,180,2,0
64,9,34,0.9,51,78,46,20,84,180,2,0
66,9,34,0.9,48,81,47,20,85,180,2,0
67,9,35,0.9,50,82,48,20,86,180,2,0
69,9,24,0.8,64,87,49,19,87,180,2,0
64,10,16,0.7,75,74,46,19,87,180,2,0
59,9,12,0.7,78,65,42,19,87,180,3,0
58,8,11,0.7,78,62,41,19,88,125,3,0
58,9,13,0.7,74,62,41,18,89,180,2,0
62,9,24,0.8,63,63,44,18,88,180,2,0
63,10,22,0.8,67,69,45,20,78,180,3,0
64,10,19,0.8,79,73,46,21,72,180,2,0
65,10,20,0.8,89,80,46,22,58,180,3,0
68,10,18,0.8,107,85,47,26,41,125,3,0
73,10,14,0.7,130,95,48,28,35,180,3,0
71,8,14,0.7,136,91,48,29,32,180,3,0
70,9,15,0.7,147,90,46,30,28,180,3,0
71,10,17,0.7,153,92,45,30,25,180,3,0
77,9,19,0.7,157,103,48,29,30,125,3,0
78,8,24,0.8,147,105,49,28,34,125,3,0
81,8,26,0.8,132,112,52,27,36,125,2,0
77,9,42,1,92,104,53,26,40,125,2,0
84,11,65,1.1,62,115,62,24,61,180,3,0
94,11,60,1.1,59,132,70,23,67,180,2,0
91,12,59,1.2,53,131,67,22,71,180,2,0
92,10,43,1.1,65,127,68,22,75,180,2,0
84,9,35,0.9,70,108,62,21,80,180,2,0
79,8,29,0.9,74,100,58,20,84,180,2,0
77,8,29,0.8,68,94,56,20,86,180,2,0
77,8,26,0.8,60,90,56,20,88,315,2,0
74,9,23,0.8,55,85,54,19,90,315,1,0
78,9,26,0.9,47,84,57,18,87,225,1,0
88,10,28,0.9,41,99,65,17,89,125,1,0
92,10,36,1,27,100,68,17,88,125,1,0
93,11,41,1.1,18,108,69,18,87,180,1,0
98,16,42,1.1,35,118,73,21,80,180,3,0
100,16,29,1,80,128,75,24,61,125,3,0
94,13,20,0.9,118,123,70,26,44,125,3,0
98,11,16,0.8,140,130,73,28,29,180,3,0
97,10,15,0.7,157,128,72,29,17,180,3,0
94,9,18,0.7,167,129,70,29,18,315,3,0
92,8,19,0.7,173,124,68,30,18,180,4,0
92,8,19,0.7,177,118,68,28,27,180,3,0
92,8,29,0.7,159,119,68,27,31,125,3,0
93,9,30,0.8,139,126,69,25,38,125,3,0
99,10,41,0.9,112,128,74,24,41,125,2,0
108,11,53,1,90,134,81,23,51,180,3,0
110,10,42,1,89,135,83,23,61,125,2,0
105,9,30,0.9,93,127,79,22,66,180,3,0
100,9,19,0.9,102,119,75,21,69,180,4,0
95,9,16,0.9,102,109,71,20,74,180,3,0
94,9,15,0.9,100,114,70,20,77,180,3,0
95,9,15,0.9,94,115,71,19,79,180,3,0
92,9,16,0.9,84,100,68,19,80,180,3,0
92,9,19,0.8,72,96,68,18,81,180,2,0
92,8,20,0.8,63,96,68,18,82,125,2,0
94,9,23,0.9,52,102,70,18,81,125,2,0
94,10,34,1,40,99,70,18,80,125,2,0
97,13,37,1,47,108,72,20,66,180,3,0
99,14,32,1,79,118,74,22,56,180,3,0
104,14,25,0.9,113,126,78,24,45,125,3,0
107,14,22,0.9,137,136,80,26,37,125,3,0
107,14,16,0.8,151,138,80,29,28,180,3,0
97,10,15,0.6,156,132,72,29,22,315,3,0
90,9,15,0.6,161,130,53,30,23,315,3,0
90,9,19,0.7,168,130,52,29,27,180,4,0
95,9,19,0.7,169,140,59,29,29,125,3,0
97,9,23,0.8,163,144,65,28,29,125,2,0
95,10,31,0.8,149,140,66,27,31,180,2,0
99,12,42,0.9,130,147,73,26,32,180,3,0
108,13,47,0.9,115,166,80,25,36,180,3,0
110,12,43,0.9,107,161,83,25,38,180,3,0
110,12,49,1,96,162,83,24,41,180,2,0
114,12,33,0.9,108,177,86,23,44,180,3,0
107,13,27,0.8,111,151,80,22,48,180,3,0
107,13,23,0.8,111,143,80,22,52,180,3,0
102,11,23,0.8,100,138,76,21,54,180,2,0
98,9,21,0.8,75,125,73,20,55,315,1,0
92,9,23,0.9,53,115,68,19,62,0,2,0
92,8,22,0.9,39,109,68,17,80,45,2,0
93,7,20,0.9,37,102,69,16,88,45,2,0
90,7,22,0.9,36,99,67,16,88,45,2,0
93,9,22,0.9,44,104,69,18,80,45,3,0
102,9,18,0.9,61,119,76,19,71,45,2,0
103,8,18,0.9,76,119,77,22,63,45,1,0
103,9,17,0.9,101,124,77,24,56,90,1,0
105,9,15,0.9,129,127,79,25,50,90,2,0
103,9,14,0.9,144,123,77,26,49,0,2,0
97,8,14,0.9,142,126,72,25,51,45,3,0
97,7,14,0.9,127,121,72,25,57,45,3,0
85,7,14,0.9,116,118,63,24,61,45,3,0
76,6,15,0.9,98,102,55,22,66,45,3,0
69,6,15,0.8,81,88,47,20,74,45,3,0
65,6,17,0.8,65,79,47,19,79,45,3,0
66,7,18,0.8,44,81,46,18,81,45,3,0
63,7,17,0.8,36,76,43,18,80,45,3,0
64,7,16,0.8,35,78,41,17,82,45,2,0
63,6,13,0.7,37,75,37,16,84,0,2,0
59,6,12,0.7,35,67,30,16,84,0,2,0
56,6,11,0.7,35,61,28,16,87,45,3,0
53,6,10,0.7,36,55,24,15,89,45,2,0
45,6,10,0.7,37,45,19,15,90,0,2,0
36,6,9,0.6,36,36,16,15,89,0,2,0
34,6,9,0.7,33,34,13,14,92,45,3,0
34,6,10,0.7,31,34,13,14,91,45,2,0
32,6,14,0.7,29,32,12,14,90,45,2,0
41,6,17,0.7,25,41,13,15,88,45,1,0
42,6,20,0.7,22,42,14,15,84,45,1,0
53,7,20,0.8,23,55,19,18,76,225,1,0
57,7,20,0.8,31,63,22,22,66,0,1,0
61,7,19,0.8,50,71,29,24,57,45,2,0
64,7,17,0.7,68,77,38,24,55,0,3,0
64,8,14,0.7,65,77,39,22,58,45,3,0
59,6,14,0.7,62,68,33,21,63,45,4,0
62,6,15,0.7,46,73,37,18,70,0,3,0
65,7,17,0.7,37,80,45,15,79,45,3,0
62,6,17,0.7,34,73,41,14,83,45,3,0
52,6,17,0.6,35,53,31,13,82,45,3,0
40,7,15,0.6,33,40,21,13,81,45,3,0
35,6,16,0.6,30,35,17,13,85,45,3,0
31,6,17,0.6,27,31,13,12,89,45,2,0
26,6,15,0.6,27,26,10,12,89,45,2,0
23,7,13,0.6,30,23,8,12,88,45,2,0
22,7,11,0.5,40,22,8,12,87,45,2,0
17,6,9,0.5,41,17,6,12,89,45,3,0
19,7,10,0.5,39,19,4,12,88,45,2,0
17,6,10,0.5,38,17,3,12,87,45,2,0
17,6,9,0.5,43,17,5,12,87,45,2,0
17,6,9,0.5,49,17,7,12,86,45,2,0
18,6,10,0.5,52,18,7,12,84,45,2,0
21,6,12,0.5,51,21,8,12,84,0,2,0
27,7,14,0.5,55,27,10,13,78,45,2,0
38,8,15,0.6,60,38,15,13,74,45,2,0
48,8,14,0.6,62,48,22,14,71,45,2,0
50,9,13,0.6,68,50,23,15,65,0,2,0
51,9,12,0.5,77,52,24,16,64,90,2,0
51,8,12,0.5,83,52,24,16,66,45,2,0
50,8,13,0.6,78,50,24,15,70,90,2,0
54,7,13,0.6,72,57,27,15,71,45,2,0
51,7,15,0.7,59,52,23,14,76,45,2,0
52,6,14,0.6,53,53,21,14,81,90,2,0
46,6,14,0.6,47,46,19,13,89,90,2,0
47,6,15,0.6,33,47,24,12,94,45,2,0
45,6,14,0.6,32,45,26,12,95,0,2,0
33,6,12,0.6,33,33,18,11,96,0,2,0.1
30,6,9,0.6,39,30,13,11,95,45,2,0
22,6,7,0.6,49,22,10,10,96,0,2,0.1
19,6,7,0.6,58,18,7,10,96,0,2,0
20,6,7,0.6,59,20,6,9,97,45,2,0.1
19,6,6,0.6,58,17,6,9,97,0,2,0
20,6,6,0.6,63,14,6,9,97,45,2,0.2
22,6,6,0.6,70,12,6,9,97,45,2,0
22,6,7,0.6,70,13,5,8,97,0,1,0.1
21,6,9,0.6,65,12,5,8,96,45,2,0
20,6,11,0.7,62,14,4,8,96,45,2,0
19,6,12,0.7,60,13,5,8,95,0,2,0
20,6,12,0.7,61,18,6,9,96,0,2,0
21,6,13,0.7,61,21,6,9,94,45,2,0
22,7,14,0.7,59,22,7,9,92,45,1,0
25,7,13,0.7,60,25,10,10,91,90,1,0
27,7,13,0.7,60,27,11,10,88,45,2,0
30,7,15,0.7,56,30,13,10,87,45,2,0
33,7,16,0.7,53,33,16,10,86,45,1,0
42,7,20,0.7,46,42,21,10,91,125,1,0
46,7,24,0.7,38,46,22,10,92,90,1,0
48,8,25,0.7,34,48,25,10,91,90,1,0
48,8,24,0.7,30,48,28,10,91,180,1,0
48,8,23,0.7,29,48,27,10,92,125,2,0
43,8,21,0.7,29,43,23,10,93,90,1,0
42,7,18,0.7,30,42,23,10,93,0,1,0.1
35,6,14,0.6,33,35,20,10,96,90,1,0.6
25,6,12,0.6,33,25,15,9,97,0,1,0.1
25,6,11,0.6,33,25,14,9,97,90,2,0
23,6,10,0.6,31,23,16,9,97,45,2,0
22,6,9,0.6,30,22,15,9,97,0,2,0
21,6,9,0.6,29,21,12,9,97,0,1,0
23,6,10,0.6,26,23,11,9,97,45,1,0
25,6,13,0.7,25,25,11,9,98,90,2,0
19,6,14,0.6,25,19,9,9,98,0,2,0
21,6,17,0.7,22,21,9,9,98,0,2,0.1
22,7,19,0.7,19,22,12,9,98,0,2,0
26,7,18,0.7,22,26,14,9,96,45,2,0
30,7,18,0.7,23,30,12,9,93,45,2,0
34,8,18,0.7,22,34,18,10,91,45,2,0
36,9,20,0.8,21,36,23,11,89,90,1,0
45,9,23,0.8,19,45,27,11,87,270,1,0
48,9,26,0.8,18,48,27,11,88,90,1,0
52,10,30,0.8,14,54,30,11,89,90,1,0
54,10,30,0.8,14,58,33,11,93,90,1,0
53,9,29,0.8,11,56,33,11,93,0,0,0.1
56,9,29,0.9,7,61,35,11,95,180,1,0.2
55,10,28,0.9,6,59,36,11,98,180,2,0.5
50,10,26,0.9,6,50,33,11,99,125,2,0.2
49,10,24,0.9,7,49,31,11,99,180,2,0.1
46,10,21,0.8,6,46,29,11,98,125,1,0
42,9,19,0.8,7,42,26,12,98,125,2,0.1
40,8,18,0.8,7,40,22,11,99,125,1,0.4
39,8,18,0.8,6,39,23,11,99,180,1,0.4
39,7,17,0.7,7,39,23,11,99,125,1,0.3
32,7,16,0.7,8,32,20,11,99,125,2,0.3
28,8,17,0.7,8,28,17,11,99,180,2,0.4
28,9,18,0.8,8,28,17,12,99,180,1,0.1
24,9,21,0.9,8,24,14,12,98,125,1,0
24,11,22,0.9,9,24,14,13,96,180,2,0
34,11,23,0.9,11,34,17,13,97,125,1,0
38,11,27,0.8,11,38,20,13,97,180,1,0
37,10,28,0.9,10,37,18,14,98,0,1,0.1
41,9,28,0.9,10,41,26,14,99,180,1,0.8
36,9,29,1,9,36,23,14,99,125,1,0.6
26,9,29,1,9,26,17,14,98,125,2,0.6
29,9,30,0.9,8,29,16,14,98,180,1,0.4
30,9,28,0.9,7,30,14,14,98,125,2,0
26,9,28,1,5,26,13,14,99,125,2,2.4
28,9,29,1.1,5,28,15,14,99,125,1,0.2
22,10,27,1.1,5,22,13,14,99,125,1,2.4
24,10,26,1.1,5,24,15,14,100,180,1,1.9
24,10,25,1.1,5,24,14,14,100,125,1,0.9
22,9,23,1,5,22,14,14,100,0,1,0.7
18,9,22,0.9,6,18,11,14,100,180,2,1.3
19,9,21,0.9,6,19,11,14,100,125,2,1.8
20,8,20,0.8,7,20,11,14,100,315,2,1.2
13,7,19,0.8,7,13,8,14,100,125,1,0.5
12,8,18,0.8,8,12,6,14,99,180,1,0.1
11,8,18,0.8,5,11,6,14,100,0,1,0
15,7,16,0.8,8,15,8,11,97,0,3,0
11,8,20,0.9,9,11,7,12,97,270,1,0
13,9,22,1,9,13,6,12,96,45,1,0.1
17,11,24,1,12,17,8,12,90,90,1,0
20,14,22,0.9,23,20,10,14,80,45,1,0
24,13,19,0.8,36,24,10,15,75,0,2,0
23,12,17,0.8,51,23,9,16,70,0,2,0
23,12,17,0.7,60,23,10,17,68,0,2,0
22,12,18,0.8,62,22,11,17,66,45,2,0
30,12,18,0.8,66,30,14,16,70,90,2,0
33,11,19,0.7,63,33,15,17,69,45,2,0
31,10,22,0.7,59,31,16,16,68,0,3,0
32,10,23,0.7,60,32,17,15,73,0,2,0
32,9,23,0.7,53,32,18,14,75,45,2,0
32,10,26,0.8,43,32,17,14,75,45,2,0
34,11,31,0.8,35,34,17,14,77,45,2,0
35,10,31,0.8,34,35,18,13,81,45,3,0
34,10,27,0.7,37,34,19,13,82,0,1,0
34,8,22,0.8,39,34,18,12,93,0,2,2
27,7,19,0.8,41,27,17,12,94,0,2,0.6
24,7,14,0.7,46,24,16,12,96,0,2,0
21,7,13,0.7,43,21,14,12,94,45,1,0
22,7,12,0.7,40,21,15,12,96,0,1,0.2
21,6,13,0.7,36,21,13,12,94,0,2,0
25,6,14,0.7,34,24,17,12,95,225,1,0
25,7,24,0.8,21,23,17,12,96,90,1,0
26,7,29,0.9,20,26,18,12,96,0,2,0.1
28,7,24,0.8,23,28,19,12,94,90,1,0
24,8,18,0.7,22,24,16,12,96,90,1,0.1
18,8,19,0.7,21,18,9,12,92,90,2,0
19,8,16,0.6,28,19,8,12,88,45,2,0
18,8,14,0.6,36,18,7,12,83,45,2,0
21,8,12,0.6,47,21,10,13,82,90,2,0
18,8,15,0.7,56,17,8,13,79,90,2,0
26,8,18,0.6,51,26,9,12,78,90,2,0
26,9,18,0.6,53,26,11,12,77,90,2,0
28,8,20,0.6,51,28,12,12,78,45,2,0
27,9,19,0.6,50,27,12,11,79,90,2,0
26,9,15,0.6,56,26,13,10,80,45,2,0
23,8,11,0.5,63,23,11,10,84,90,2,0
20,7,10,0.5,64,20,13,10,85,90,2,0
23,7,9,0.5,63,23,13,9,89,90,2,0
20,7,9,0.5,61,20,10,9,85,45,2,0
20,7,8,0.5,63,18,12,9,85,45,1,0
21,6,7,0.5,66,17,9,9,86,90,2,0
21,6,6,0.5,67,17,8,9,86,90,1,0
21,6,7,0.5,66,17,10,9,89,90,2,0.1
20,6,7,0.5,63,18,12,9,87,90,2,0
20,6,9,0.5,63,19,12,9,84,45,1,0
19,7,14,0.5,58,17,10,9,83,45,1,0
21,8,18,0.5,58,21,13,10,81,90,1,0
25,8,18,0.5,64,25,13,10,77,0,1,0
30,9,20,0.5,62,30,16,10,76,45,2,0
34,9,20,0.5,63,34,18,11,74,125,1,0
38,10,22,0.5,64,38,22,13,72,315,1,0
43,10,20,0.5,67,43,26,13,75,0,1,0
41,9,22,0.5,64,41,23,13,73,90,1,0
37,9,25,0.5,58,37,19,12,73,0,3,0
44,10,29,0.5,52,44,21,14,62,180,3,0
50,9,32,0.6,44,50,25,14,65,180,3,0
52,10,32,0.6,39,54,26,12,83,90,1,0
53,10,28,0.6,38,55,30,11,88,90,2,0
53,9,25,0.6,37,56,32,11,90,90,2,0
54,8,24,0.6,34,58,34,10,92,45,1,0
54,8,19,0.5,37,57,36,10,90,45,1,0
41,7,15,0.5,41,41,27,10,96,90,1,1.6
29,6,16,0.5,37,27,20,10,98,90,1,0.3
22,6,15,0.5,36,20,15,9,98,90,1,0.2
19,6,12,0.5,36,18,13,9,98,45,1,0
16,6,13,0.5,35,16,9,9,98,45,1,0.1
15,5,12,0.5,35,12,10,9,98,45,2,0.1
12,5,11,0.5,37,12,7,9,98,45,1,0.1
12,6,11,0.5,38,12,6,9,98,45,1,0.1
12,6,14,0.6,35,12,6,9,98,90,1,0
11,6,18,0.6,30,11,7,9,97,90,1,0
14,7,21,0.6,27,14,6,10,95,125,1,0
19,7,25,0.7,25,19,8,11,93,125,1,0
22,8,24,0.6,28,22,10,12,90,180,2,0
26,8,22,0.6,29,26,9,12,88,125,1,0
26,9,23,0.6,29,26,11,12,88,180,1,0
32,9,24,0.6,28,32,13,12,91,125,1,0
34,8,27,0.6,25,34,14,12,95,0,0,0
39,7,29,0.7,20,39,15,12,96,90,1,0.1
38,7,27,0.7,20,38,14,12,98,125,1,0.1
31,6,27,0.7,19,31,14,11,98,125,1,0.3
26,7,28,0.7,17,26,14,11,98,90,2,0.4
20,7,27,0.7,16,20,11,11,98,90,1,0.3
15,6,27,0.7,15,15,9,11,99,90,1,0.4
14,6,27,0.7,14,13,8,11,99,45,1,0.3
12,6,22,0.7,18,11,8,11,99,0,1,0.5
12,6,18,0.6,22,12,8,11,99,45,1,0.5
9,6,14,0.6,26,9,6,11,99,0,1,0.4
9,6,12,0.6,27,9,5,11,99,45,1,0.5
9,5,12,0.6,27,7,4,11,99,0,0,0.3
9,6,12,0.6,26,6,2,11,99,0,0,0.2
8,6,12,0.6,25,8,3,11,99,0,1,0.1
8,6,14,0.6,24,7,3,11,99,0,1,0.1
9,6,18,0.7,21,9,5,11,99,0,1,0.1
11,6,21,0.7,19,9,6,11,99,0,1,0.1
13,7,22,0.7,18,13,5,11,99,0,1,0.2
16,7,23,0.7,18,16,8,12,99,225,1,0
21,8,24,0.8,17,21,11,12,99,225,1,0
27,8,23,0.8,20,27,13,13,97,0,1,0.1
24,8,24,0.7,23,24,13,13,97,225,1,0
27,9,27,0.8,22,27,16,13,97,0,1,0
31,9,30,0.9,19,31,18,13,97,45,2,0
35,8,30,0.8,17,35,19,13,98,0,2,0.2
26,8,25,0.7,17,26,15,13,98,0,2,0.4
15,8,25,0.7,15,15,9,12,99,0,2,0.3
15,7,24,0.7,16,15,10,12,99,45,2,0.6
14,7,22,0.6,20,14,7,12,99,0,2,0.5
13,7,22,0.6,22,13,6,12,99,0,2,0.5
11,7,19,0.6,22,11,6,11,99,0,2,0.4
11,6,17,0.6,23,11,4,11,99,0,2,0.4
9,7,16,0.6,22,9,4,11,99,0,2,0.4
10,7,14,0.6,23,10,5,11,99,0,2,0.2
10,7,13,0.6,22,10,5,11,99,0,1,0.3
9,8,14,0.6,19,9,4,11,98,45,2,0.1
13,8,15,0.6,16,13,6,11,98,0,1,0
17,8,16,0.7,15,17,10,11,98,45,1,0.1
20,7,19,0.7,12,20,11,11,99,45,1,0.1
26,8,23,0.8,11,26,17,11,98,45,2,0
29,8,23,0.8,12,29,19,11,96,45,2,0
31,9,22,0.8,14,31,19,12,93,45,2,0
33,10,23,0.8,17,33,21,13,89,45,1,0
40,12,22,0.7,25,40,25,15,78,0,2,0
41,12,19,0.7,37,41,25,16,74,45,1,0
46,11,17,0.7,53,46,28,18,70,225,2,0
41,10,17,0.7,59,41,24,19,70,45,1,0
39,9,17,0.6,58,39,21,18,73,45,2,0
38,8,16,0.6,50,38,17,16,79,45,2,0
30,8,17,0.6,46,30,12,15,85,0,2,0
31,8,17,0.6,42,31,13,14,92,45,2,0
34,7,18,0.6,37,34,15,13,96,45,3,0
28,7,16,0.6,35,28,16,13,97,45,2,0.1
34,7,16,0.6,33,34,19,13,98,45,2,0.2
38,7,16,0.6,32,38,24,13,98,0,2,0.1
38,7,14,0.6,34,38,22,12,98,45,2,0.4
30,7,12,0.6,38,30,19,12,98,0,2,0.2
24,6,10,0.5,42,24,13,12,98,45,2,0.2
